fips,state,county,urban,urban_index,missing_urban,gisjoin,countya,tracta,blkgrpa,geo_id,tl_geo_id,name_e,median_age,n_65_plus,total_pop,latino,white,black,bachelor_plus,median_income,ssi,snap,married,veteran,owner_occupied,household_size,broadband,employed,rent_as_perc_income,block_group,bg_GEOID,bg_state_fp,bg_county_fp,bg_population,bg_hh_population,bg_land_area,bg_water_area,num_precincts_contributing,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PRESLAR,G20PREOFUE,G20PREOHAM,G20USSDBOO,G20USSRMEH,G20USSGHOF,G20USSOFER,G20USSOBUR,total_votes,turnout,dem_share,median_age,perc_65_plus,perc_latino,perc_white,perc_black,perc_bachelor_plus,perc_ssi,perc_snap,perc_married,perc_veteran,perc_owner_occupied,household_size,perc_broadband,perc_employed,rent_as_perc_income,median_income,perc_vote_dem,perc_voter_turnout
34027,NJ,morris,10,3.0,0.0,G34002700429001,27,42900,1,340270429001,340270429001.0,"Block Group 1, Census Tract 429, Morris County, New Jersey",45.6,0.01,1371.0,4.6,85.63,0.0,49.45,182167.0,2.63,1.24,51.06,4.74,27.79,2.37,7.51,60.54,0.33936653,340270429001,340270429001,34,27,1449,1426,1329870,10617,5,384.687560061728,580.052328599204,9.44094144739369,2.83515693578177,0.83996516701249,1.37925437900243,0.262673636084986,0.843828980085103,540.446121230357,412.86495583923,5.93920182132328,1.80541294226352,0.680344052909001,980.3417092062923,0.6765643265743908,0.6012525608372243,3,1,1,3,1,3,3,2,2,3,2,1,1,3,2,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700429002,27,42900,2,340270429002,340270429002.0,"Block Group 2, Census Tract 429, Morris County, New Jersey",45.3,0.02,987.0,21.99,68.09,4.66,38.8,105500.0,2.94,6.99,41.03,0.0,21.68,2.14,11.75,42.35,0.48880598,340270429002,340270429002,34,27,1260,1260,401720,0,4,303.974898539051,471.488049618148,7.19709749395278,3.70495074657086,1.12496049813484,1.27681989156461,0.741190176987627,1.12496049813484,439.09486749695,326.459240591326,6.82057070958386,2.40178038969945,0.741190176987627,790.6329274625447,0.6274864503670989,0.6080084815639312,3,2,3,2,2,2,3,3,2,1,2,1,2,1,3,2,2,3
34027,NJ,morris,10,3.0,0.0,G34002700429003,27,42900,3,340270429003,340270429003.0,"Block Group 3, Census Tract 429, Morris County, New Jersey",36.1,0.01,1024.0,14.84,81.54,1.17,45.02,157500.0,2.44,1.07,50.88,0.0,20.41,3.31,10.64,60.45,0.3151515,340270429003,340270429003,34,27,1160,1160,334808,0,4,271.18647222871,527.797525589645,9.00331084223212,3.18667010352929,0.0361185304061315,1.14317574674787,0.795531503625682,2.41914455647265,491.131250695951,290.562131391361,5.09618190239696,1.18048377209084,0.795531503625682,815.5679491013689,0.7030758181908352,0.6605858528215945,1,1,2,3,2,3,3,2,2,1,1,3,2,3,2,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700430001,27,43000,1,340270430001,340270430001.0,"Block Group 1, Census Tract 430, Morris County, New Jersey",48.2,0.01,935.0,4.49,99.36,0.0,59.04,178214.0,1.28,0.0,55.08,1.18,37.75,2.64,12.19,53.37,0.47368422,340270430001,340270430001,34,27,1034,1034,643222,0,3,222.1912228182,342.755687561329,6.04585454537712,1.64945811800855,0.572708699140921,0.917491210115636,0.344782510974715,0.572708699140921,319.07583992906,238.859787488047,3.2989162360171,1.61765670355094,0.906890738629765,575.0499141622868,0.5561411162111091,0.6067042429368578,3,1,1,3,1,3,2,1.0,3,1,3,2,2,2,3,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700430002,27,43000,2,340270430002,340270430002.0,"Block Group 2, Census Tract 430, Morris County, New Jersey",41.6,0.01,1177.0,29.14,71.11,0.0,39.85,146875.0,0.0,1.53,52.34,2.21,22.09,3.14,9.09,57.86,0.2556391,340270430002,340270430002,34,27,1500,1500,419570,1546,3,262.162076830875,527.515495430343,6.39823560244855,3.7942725183628,0.274448135051271,0.929665624076557,0.655217489025285,0.274448135051271,491.094453526419,281.157945525225,8.04492441275617,2.97092811320898,1.11159686505587,802.0038597652335,0.534669239843489,0.6680137741785147,2,1,3,2,1,2,1.0,2,3,2,2,3,1,2,2,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700430003,27,43000,3,340270430003,340270430003.0,"Block Group 3, Census Tract 430, Morris County, New Jersey",43.3,0.01,1068.0,21.25,68.91,0.0,46.72,129444.0,0.84,0.0,47.19,2.81,17.13,2.24,11.24,70.69,0.31309903,340270430003,340270430003,34,27,947,947,593138,0,5,161.27219933833,361.592374245525,3.43249524757914,2.08678053357473,0.152968522172231,0.427208061265954,0.0,0.152968522172231,336.579294488445,172.734219142135,4.43073772658928,1.37383684046629,0.834063082032063,529.1169944706193,0.5587296668116359,0.6915602863798426,2,1,3,2,1,3,2,1.0,2,2,1,1,2,3,2,2,3,2
34027,NJ,morris,10,3.0,0.0,G34002700430004,27,43000,4,340270430004,340270430004.0,"Block Group 4, Census Tract 430, Morris County, New Jersey",45.5,0.02,1022.0,14.19,93.15,0.0,52.25,183750.0,0.0,0.0,48.63,5.48,28.08,2.4,8.22,62.52,0.5974843,340270430004,340270430004,34,27,1261,1261,1212177,636,2,298.867426725977,527.777843731127,4.87686598830123,3.65764949122592,0.0,1.21921649707531,0.0,0.0,490.462735145399,320.581876980559,6.09608248537654,1.94897545151464,1.21921649707531,836.3990024337064,0.6632823175525031,0.6384574648800513,3,2,2,3,1,3,1.0,1.0,2,3,2,2,1,3,3,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700431001,27,43100,1,340270431001,340270431001.0,"Block Group 1, Census Tract 431, Morris County, New Jersey",40.3,0.01,963.0,30.01,67.91,0.1,55.56,209621.0,0.0,0.0,52.44,4.15,27.41,2.95,11.42,42.58,0.44444445,340270431001,340270431001,34,27,1096,1075,630379,0,4,264.3556940019,485.617166096668,8.2447908506842,3.05420630188241,0.947822295958966,1.17255881772474,0.0439913487561832,0.753080015189121,452.525903577473,284.168664548733,5.38532682957163,1.41129244725077,0.947822295958966,764.1893097287636,0.6972530198255142,0.647512986047047,2,1,3,2,1,3,1.0,1.0,3,3,2,3,2,1,2,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700431002,27,43100,2,340270431002,340270431002.0,"Block Group 2, Census Tract 431, Morris County, New Jersey",46.1,0.01,895.0,4.69,84.58,0.0,57.77,235469.0,0.0,0.0,60.78,0.56,32.51,3.21,6.93,44.8,0.0,340270431002,340270431002,34,27,825,825,1107224,0,3,265.800576793912,377.858613731823,6.41180120508567,1.96942135407406,0.213445692335857,0.984710677037031,0.159163542834024,0.159163542834024,351.829244744188,285.201015978454,4.49666200051344,1.19815636937289,0.213445692335857,653.5568965399357,0.7921901776241644,0.5870476477205141,3,1,1,3,1,3,1.0,1.0,3,1,2,3,1,1,1,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700431003,27,43100,3,340270431003,340270431003.0,"Block Group 3, Census Tract 431, Morris County, New Jersey",42.9,0.01,1579.0,4.69,93.1,0.0,63.27,241985.0,0.0,0.0,56.11,0.82,31.98,3.31,6.27,46.55,0.0,340270431003,340270431003,34,27,1671,1671,1263639,4054,3,406.8948315169,581.559119515016,6.14605952473537,3.18514966552681,0.826761146717371,1.33730360408139,0.796845108409793,0.796845108409793,541.561906313917,437.052523838485,5.03299572697223,2.16406475079877,1.33730360408139,1001.5429151897966,0.5993673938897646,0.5883522635605695,2,1,1,3,1,3,1.0,1.0,3,1,2,3,1,1,1,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700432001,27,43200,1,340270432001,340270432001.0,"Block Group 1, Census Tract 432, Morris County, New Jersey",51.5,0.03,899.0,5.9,97.66,0.78,59.73,139464.0,0.0,0.89,46.94,8.23,26.47,2.12,12.68,45.27,0.664557,340270432001,340270432001,34,27,1048,964,1691174,6032,3,124.824228591907,334.31966626249,3.69870252756231,1.77251323558837,0.517227980747376,0.594066008940164,0.584381217708038,0.738057274093614,310.857242463889,133.706804653977,2.87412243404378,1.61883717920279,0.594066008940164,467.0488430990368,0.44565729303343204,0.7281370176304074,3,3,1,3,1,3,1.0,2,2,3,2,1,2,1,3,3,3,2
34027,NJ,morris,10,3.0,0.0,G34002700432002,27,43200,2,340270432002,340270432002.0,"Block Group 2, Census Tract 432, Morris County, New Jersey",21.6,0.0,3023.0,3.74,78.99,4.4,30.73,191250.0,0.0,0.0,23.72,0.23,7.41,2.8,4.57,54.25,0.180593,340270432002,340270432002,34,27,2624,1385,1205513,9615,4,218.604926126974,515.285486831762,6.68474050947487,2.94284037055398,0.897201622292934,1.02602158541131,0.62008727866628,1.14843712596811,479.513237527703,234.542551873425,4.73083919257828,2.14378060218706,1.02602158541131,747.2097414511035,0.2847598100042315,0.7021286526340476,1,1,1,2,2,2,1.0,1.0,1,1,1,2,1,2,2,3,3,1
34027,NJ,morris,10,3.0,0.0,G34002700432003,27,43200,3,340270432003,340270432003.0,"Block Group 3, Census Tract 432, Morris County, New Jersey",44.4,0.02,646.0,8.05,78.17,0.0,45.51,125000.0,1.7,1.86,51.86,4.33,23.84,2.64,11.61,58.51,0.58653843,340270432003,340270432003,34,27,772,772,339182,0,1,154.408295008325,239.678547475609,2.30460141803471,1.15230070901735,0.576150354508676,0.576150354508676,0.0,0.0,223.546337549366,165.931302098499,1.72845106352603,1.15230070901735,0.576150354508676,398.69604532000346,0.51644565455959,0.608187134502924,2,2,2,2,1,3,2,2,3,3,2,2,2,3,3,2,2,2
34027,NJ,morris,10,3.0,0.0,G34002700433011,27,43301,1,340270433011,340270433011.0,"Block Group 1, Census Tract 433.01, Morris County, New Jersey",49.0,0.01,1298.0,6.16,79.89,0.08,58.78,191094.0,0.0,0.31,57.4,3.24,39.6,2.59,6.78,58.01,1.0,340270433011,340270433011,34,27,1554,1547,1555578,0,3,432.083616962283,616.325157304085,8.30075407711373,2.43358469237124,1.0,2.0,0.0,1.0,583.999694909507,475.330605056448,4.24304883497242,2.0,1.62412054977007,1063.1431130358528,0.6841332773718487,0.5878672254868939,3,1,1,2,1,3,1.0,2,3,2,3,2,1,2,3,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700433012,27,43301,2,340270433012,340270433012.0,"Block Group 2, Census Tract 433.01, Morris County, New Jersey",39.2,0.02,1008.0,13.79,39.19,31.25,24.31,135402.0,1.19,0.69,37.1,0.79,20.54,2.4,9.13,56.94,0.22950819,340270433012,340270433012,34,27,1275,1040,2587957,22599,3,153.651620744598,673.579034297288,3.81730942247377,0.946153798399934,0.0,0.978848027273967,0.0,0.978848027273967,636.159261084671,168.336837011176,2.4952761738439,0.978848027273967,0.375879450229935,833.9518143173076,0.6540798543665157,0.8142578254225625,2,2,2,1,3,2,2,2,1,1,1,2,1,2,2,3,3,3
34027,NJ,morris,10,3.0,0.0,G34002700433021,27,43302,1,340270433021,340270433021.0,"Block Group 1, Census Tract 433.02, Morris County, New Jersey",53.0,0.02,1221.0,3.52,87.31,0.0,68.14,200694.0,0.0,0.0,46.52,0.82,42.67,2.23,7.94,55.77,0.0,340270433021,340270433021,34,27,1098,1023,2674223,36739,3,291.592703460124,422.269910458613,4.46910747496218,1.08961859693752,0.434720491212619,0.852122684177197,0.0173182982480401,0.452038789460659,399.917649786078,320.042994960359,2.14460059737896,0.434720491212619,0.434720491212619,721.1775402537351,0.6568101459505784,0.5915282607959665,3,2,1,3,1,3,1.0,1.0,2,1,3,1,1,2,1,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700433022,27,43302,2,340270433022,340270433022.0,"Block Group 2, Census Tract 433.02, Morris County, New Jersey",43.8,0.01,2284.0,1.93,101.93,0.0,68.96,169934.0,0.74,1.05,63.62,3.85,40.37,2.5,6.39,49.47,0.14666666,340270433022,340270433022,34,27,2297,2277,1861549,3655,3,587.519358820725,891.266860065803,11.1963782940478,5.33534415361481,1.56527950878738,2.1478773158228,0.98268170175196,2.54796121053934,844.107252161194,645.532168944883,6.9006236624022,1.56527950878738,1.56527950878738,1502.561741071092,0.6541409408232878,0.6027016269714053,2,1,1,3,1,3,2,2,3,2,3,2,1,1,1,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700433031,27,43303,1,340270433031,340270433031.0,"Block Group 1, Census Tract 433.03, Morris County, New Jersey",43.6,0.01,1901.0,7.1,93.42,1.47,60.65,244231.0,0.53,0.53,51.39,3.58,33.61,2.8,6.0,58.65,0.0,340270433031,340270433031,34,27,2034,2034,3650266,57989,3,548.321073266856,809.434898758603,9.28189258341959,3.60931849919313,2.35307554900059,1.35373898936073,1.35373898936073,0.354402429720865,765.538633478121,603.111299983132,5.73644481374919,2.12712631455606,0.354402429720865,1376.0621390655144,0.6765300585376177,0.5961563899815611,2,1,2,3,2,3,2,2,2,2,3,2,1,3,1,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700433032,27,43303,2,340270433032,340270433032.0,"Block Group 2, Census Tract 433.03, Morris County, New Jersey",47.5,0.01,1723.0,3.48,78.53,4.29,58.5,206250.0,0.0,1.04,56.36,1.1,38.25,2.65,5.46,51.77,0.34375,340270433032,340270433032,34,27,1619,1619,3764988,46742,4,561.70249636339,835.816771986363,16.3310158941404,4.64918754864595,0.0013268807202791,1.00066344036014,1.00066344036014,0.0,791.098793690648,616.853903451501,5.87646366381076,1.2272761151648,1.0,1420.5021255539796,0.8773947656293882,0.5980717339041265,3,1,1,2,2,3,1.0,2,3,1,3,2,1,2,2,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700434011,27,43401,1,340270434011,340270434011.0,"Block Group 1, Census Tract 434.01, Morris County, New Jersey",31.4,0.01,1053.0,3.99,98.29,2.28,25.93,,0.0,0.0,29.15,3.42,16.52,2.72,12.54,71.7,0.13181818,340270434011,340270434011,34,27,981,981,395639,0,4,302.708283344803,444.67592260619,5.2651229135772,3.51494412656641,0.897539480974652,0.55030012140942,1.60630247096985,1.37704841826678,421.248630021411,332.391532601172,4.4336355802671,2.73294486380752,0.55274521005582,760.5954634827573,0.775326670216878,0.5949763442490354,1,1,1,3,2,2,1.0,1.0,1,2,1,2,2,3,1,,2,3
34027,NJ,morris,10,3.0,0.0,G34002700434012,27,43401,2,340270434012,340270434012.0,"Block Group 2, Census Tract 434.01, Morris County, New Jersey",41.3,0.01,2706.0,2.33,89.65,4.66,58.76,223438.0,0.0,0.0,55.62,2.66,37.1,2.65,10.16,47.27,0.85393256,340270434012,340270434012,34,27,2744,2744,3728214,16472,3,598.1192644554,850.532851649144,18.6194216563007,4.81928452261593,0.594509726921844,0.0,0.594509726921844,0.0,805.241044373893,656.013885434032,6.93167192046298,2.11238739784704,0.594509726921844,1473.2798417373042,0.5369095633153441,0.5871201527225494,2,1,1,3,2,3,1.0,1.0,3,2,3,2,2,1,3,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700434013,27,43401,3,340270434013,340270434013.0,"Block Group 3, Census Tract 434.01, Morris County, New Jersey",59.3,0.02,1689.0,12.49,79.81,9.65,54.47,178882.0,0.89,0.0,55.65,5.03,28.77,2.46,10.78,53.11,0.0,340270434013,340270434013,34,27,2017,1603,2497814,2325,2,459.0,697.0,8.0,6.0,2.0,2.0,1.0,1.0,661.0,505.0,9.0,2.0,1.0,1176.0,0.5830441249380268,0.6029411764705882,3,2,2,2,2,3,2,1.0,3,3,2,2,2,2,1,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700434014,27,43401,4,340270434014,340270434014.0,"Block Group 4, Census Tract 434.01, Morris County, New Jersey",33.9,0.01,1695.0,32.39,54.81,0.0,31.68,86541.0,0.18,2.65,39.0,1.42,21.53,3.01,8.55,59.23,0.6126126,340270434014,340270434014,34,27,1403,1403,1286767,12166,4,381.337983942017,590.579393334493,10.7632311383932,3.42006183191856,0.50470449037858,0.470851851316612,0.701553254893655,0.667700615831688,559.413147647368,418.106105548028,4.40688865137194,2.12537928660168,0.778707577180117,988.4454804592423,0.7045227943401584,0.6076436198613964,1,1,3,2,1,2,2,2,1,1,2,3,1,3,3,1,2,3
34027,NJ,morris,10,3.0,0.0,G34002700434021,27,43402,1,340270434021,340270434021.0,"Block Group 1, Census Tract 434.02, Morris County, New Jersey",47.8,0.01,2325.0,6.15,95.78,0.69,62.06,250001.0,0.69,0.77,60.13,2.19,30.67,2.95,6.84,52.3,0.0,340270434021,340270434021,34,27,2264,2088,7384418,59285,5,545.47793187224,1087.77554290228,11.8312486583051,8.09098250108489,1.01124275996865,2.01406193400113,1.01124275996865,2.01406193400113,1030.34722117063,598.790915379883,10.8722500953731,2.01406193400113,1.24685627371401,1659.2263153218494,0.732873814188096,0.6660175898615208,3,1,1,3,1,3,2,2,3,2,2,3,1,2,1,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700434022,27,43402,2,340270434022,340270434022.0,"Block Group 2, Census Tract 434.02, Morris County, New Jersey",35.7,0.02,758.0,6.07,101.58,0.0,63.72,155469.0,0.0,0.0,53.56,4.49,37.99,2.41,12.14,65.17,0.20895523,340270434022,340270434022,34,27,826,826,497311,0,3,181.070541145305,510.062756507802,6.49592517069766,2.0353793888509,0.0,1.05069142798344,0.0,1.05069142798344,482.546743710886,198.563980273462,3.47939696259499,1.21122323403121,0.764386486254634,701.7659850686224,0.8495956235697608,0.7380092353238236,1,2,1,3,1,3,1.0,1.0,3,3,3,2,2,3,2,3,3,3
34027,NJ,morris,10,3.0,0.0,G34002700434023,27,43402,3,340270434023,340270434023.0,"Block Group 3, Census Tract 434.02, Morris County, New Jersey",43.1,0.01,1108.0,5.14,82.31,5.14,50.72,247361.0,0.36,0.0,49.28,3.52,29.33,2.71,7.67,52.26,0.0,340270434023,340270434023,34,27,1081,923,1088942,0,3,293.785978549071,502.339945670469,10.5037854790137,3.08488915321505,1.02829638440502,0.004341573048976,0.0433159654007206,0.989321992053272,474.636525784041,322.703883635565,4.11318553762007,1.02829638440502,1.02829638440502,811.7798747666767,0.7509527056120968,0.6309805150019755,2,1,1,3,2,3,2,1.0,2,2,2,2,1,2,1,3,2,3
34027,NJ,morris,10,3.0,0.0,G34002700434024,27,43402,4,340270434024,340270434024.0,"Block Group 4, Census Tract 434.02, Morris County, New Jersey",47.4,0.02,1107.0,4.52,94.85,2.08,65.31,243194.0,0.63,0.0,63.96,5.33,38.21,2.57,8.58,57.18,1.0,340270434024,340270434024,34,27,1082,1047,7643240,81855,3,216.053112158603,394.812082415254,5.37743032664112,2.08040777037526,0.688673392124421,0.630013237261514,0.688673392124421,0.630013237261514,373.743230218565,236.930237611221,2.76908116249968,0.688673392124421,0.688673392124421,620.9604059296454,0.5739005600089144,0.6463162182462812,3,2,1,3,2,3,2,1.0,3,3,3,2,1,2,3,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700435001,27,43500,1,340270435001,340270435001.0,"Block Group 1, Census Tract 435, Morris County, New Jersey",32.0,0.01,1473.0,34.35,21.86,56.69,17.18,82972.0,0.0,2.78,41.96,5.77,19.76,3.56,11.54,63.48,0.6216216,340270435001,340270435001,34,27,1860,1860,516176,3824,2,68.4260389926234,586.076989688034,2.99511132919343,1.97641487068622,0.0,0.33956548616907,1.29728389834808,1.29728389834808,558.433484290227,72.100281294155,4.57098266738237,4.2314171812133,0.33956548616907,662.4086881634021,0.356133703313657,0.895453441780772,1,1,3,1,3,1,1.0,3,2,3,1,3,2,3,3,1,3,1
34027,NJ,morris,10,3.0,0.0,G34002700435002,27,43500,2,340270435002,340270435002.0,"Block Group 2, Census Tract 435, Morris County, New Jersey",40.3,0.0,998.0,55.11,28.26,40.78,22.44,36118.0,0.0,4.71,37.88,0.0,3.01,2.65,15.53,50.3,0.4738292,340270435002,340270435002,34,27,677,664,248980,10468,4,42.8882751845629,231.426233833741,2.35330659932759,1.05666309440331,0.277848069652986,0.433120573375401,0.465551802103574,0.190421947652511,220.434617468849,45.287869797692,2.27105119866729,1.55736434043698,0.430402358173478,279.09142110481923,0.41224729853001363,0.8436529101648752,2,1,3,1,3,2,1.0,3,1,1,1,2,3,2,3,1,3,1
34027,NJ,morris,10,3.0,0.0,G34002700435003,27,43500,3,340270435003,340270435003.0,"Block Group 3, Census Tract 435, Morris County, New Jersey",37.8,0.01,1052.0,37.55,54.18,0.1,10.84,82833.0,3.8,0.0,9.79,5.42,5.89,2.1,17.78,63.78,0.34772727,340270435003,340270435003,34,27,955,955,356480,83695,3,66.8545122872051,375.569535169749,4.0418624096485,1.55399306794647,0.773430462027788,0.773430462027788,0.780562605918686,0.0909211217002272,357.88935859872,70.2905221904445,3.88854874181163,2.42547679556539,0.773430462027788,450.4382475862235,0.4716630864777209,0.8488904193352876,2,1,3,2,1,1,3,1.0,1,3,1,1,3,3,2,1,3,2
34027,NJ,morris,10,3.0,0.0,G34002700436011,27,43601,1,340270436011,340270436011.0,"Block Group 1, Census Tract 436.01, Morris County, New Jersey",28.3,0.01,1277.0,6.5,87.0,0.0,70.48,91836.0,0.0,0.0,23.65,1.72,11.59,1.68,11.98,76.74,0.32305196,340270436011,340270436011,34,27,1273,1273,221859,0,3,201.528361762556,408.245202833671,9.95220631902839,1.74418755767708,0.370289349840724,0.970453230886631,0.0165778135544992,0.386867163395223,389.022849951277,212.310606493836,4.42567271913179,2.50134407091302,0.970453230886631,623.2141460306094,0.48956335116308675,0.6695029541072319,1,1,1,3,1,3,1.0,1.0,1,2,1,1,2,3,2,2,2,2
34027,NJ,morris,10,3.0,0.0,G34002700436012,27,43601,2,340270436012,340270436012.0,"Block Group 2, Census Tract 436.01, Morris County, New Jersey",42.1,0.03,586.0,23.72,73.04,3.07,70.65,161645.0,3.41,6.83,46.08,0.0,42.66,1.51,20.14,69.62,0.24852072,340270436012,340270436012,34,27,731,731,419225,3261,1,51.9554637126757,204.649002104891,2.37963955935919,1.1898197796796,0.0,0.396606593226532,0.396606593226532,0.396606593226532,194.733837274227,55.128316458488,1.98303296613266,1.58642637290613,0.396606593226532,261.36374493628506,0.3575427427308961,0.7975270479134471,2,3,3,2,2,3,3,3,2,1,3,1,3,3,2,3,3,1
34027,NJ,morris,10,3.0,0.0,G34002700436013,27,43601,3,340270436013,340270436013.0,"Block Group 3, Census Tract 436.01, Morris County, New Jersey",29.5,0.01,1092.0,30.68,63.19,0.46,53.57,131096.0,0.0,0.0,19.23,0.09,12.09,1.96,16.48,71.43,0.13253012,340270436013,340270436013,34,27,1000,976,355088,0,2,169.553465344804,337.23623180557,8.51328244392784,1.53593552946992,0.377420179183149,0.781095171103618,0.0,0.377420179183149,321.315672642526,178.49667759339,3.85296623004345,2.29077588783622,0.781095171103618,518.3748506532417,0.5183748506532416,0.6654362424923285,1,1,3,2,1,3,1.0,1.0,1,1,1,1,3,3,1,2,2,2
34027,NJ,morris,10,3.0,0.0,G34002700436021,27,43602,1,340270436021,340270436021.0,"Block Group 1, Census Tract 436.02, Morris County, New Jersey",26.5,0.01,1133.0,60.9,64.7,0.0,48.81,191250.0,0.0,12.97,47.93,5.38,24.27,3.06,14.56,66.64,0.0,340270436021,340270436021,34,27,1304,1304,633671,8384,3,183.951502866096,316.833715673295,3.20338006529102,2.08762476363884,1.02813053801333,0.0292082545462815,0.0010777165329508,0.0010777165329508,301.187900923678,194.241429978493,3.17417181074474,1.06057194215846,1.02920825454628,507.13571759394637,0.38890775889106316,0.6326738568629963,1,1,3,2,1,3,1.0,3,2,3,2,3,3,3,1,3,2,1
34027,NJ,morris,10,3.0,0.0,G34002700436022,27,43602,2,340270436022,340270436022.0,"Block Group 2, Census Tract 436.02, Morris County, New Jersey",35.0,0.01,1498.0,44.19,33.24,15.82,26.77,108881.0,0.0,1.07,33.85,0.0,5.61,2.29,8.41,73.63,0.14096186,340270436022,340270436022,34,27,1265,1227,471966,0,3,168.43173154323,463.397577253549,6.90499775861168,2.92834732654813,0.971869461986669,0.984608402574793,0.0,0.0,441.799887099845,178.277815568978,5.86943359368439,1.95647786456146,0.984608402574793,643.6191317465003,0.5087898274675892,0.7334220980283707,1,1,3,1,3,2,1.0,2,1,1,1,1,1,3,1,2,3,2
34027,NJ,morris,10,3.0,0.0,G34002700437001,27,43700,1,340270437001,340270437001.0,"Block Group 1, Census Tract 437, Morris County, New Jersey",47.0,0.02,1456.0,3.5,83.38,4.05,67.45,137500.0,0.0,0.0,42.86,1.65,35.65,1.86,9.89,52.4,0.3312102,340270437001,340270437001,34,27,1524,1184,979326,4511,2,299.586513688238,538.023001139416,8.76790382588243,3.41296393470591,2.4709879782353,0.0,0.0,0.0,512.719289661769,314.651333361767,8.29691584764712,5.88395191294121,0.0,852.2613705664776,0.5592266211066126,0.6423315299255158,3,2,1,3,2,3,1.0,1.0,2,2,3,1,2,2,2,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700437002,27,43700,2,340270437002,340270437002.0,"Block Group 2, Census Tract 437, Morris County, New Jersey",52.3,0.02,472.0,10.59,90.04,0.0,58.47,144797.0,2.12,0.0,50.64,0.0,43.43,1.92,19.92,69.92,0.0,340270437002,340270437002,34,27,935,935,690991,14804,3,181.491671492346,317.334070635038,5.21481344449896,1.86073954908683,0.65990579212539,0.0289204603457538,0.0,0.0289204603457538,302.091220760475,190.975483971668,4.14342923572036,2.66854362884731,0.0289204603457538,506.6190418337868,0.5418385474158147,0.6361621781620106,3,2,2,3,1,3,3,1.0,2,1,3,1,3,3,1,3,2,2
34027,NJ,morris,10,3.0,0.0,G34002700437003,27,43700,3,340270437003,340270437003.0,"Block Group 3, Census Tract 437, Morris County, New Jersey",39.0,0.01,1412.0,5.38,87.89,1.35,55.81,168750.0,0.92,0.0,42.56,2.48,18.63,2.05,12.89,64.45,0.34739456,340270437003,340270437003,34,27,1136,1136,501379,0,3,173.549312849964,323.380640639552,5.41979136440331,1.67355247178743,0.786660130624974,0.0832276932630818,0.0,0.0832276932630818,307.93293710499,183.12347566255,2.76090923402486,3.22986821576298,0.0832276932630818,504.9764128428579,0.44452149017857207,0.6507569897300919,2,1,1,3,2,3,2,1.0,2,2,1,1,2,3,2,3,2,1
34027,NJ,morris,10,3.0,0.0,G34002700438011,27,43801,1,340270438011,340270438011.0,"Block Group 1, Census Tract 438.01, Morris County, New Jersey",36.2,0.01,924.0,4.55,83.66,4.98,71.86,203281.0,0.0,0.0,58.55,1.3,40.15,2.92,17.64,66.99,0.10344828,340270438011,340270438011,34,27,1344,1344,539712,32522,4,184.08091761988,428.434688293262,6.44754292385687,1.58151893095503,0.0347146944886934,0.372562419298332,0.811030462864245,0.387582000294036,408.355013674037,194.251116080683,3.06709307565107,3.8792753063028,0.0347146944886934,622.1505573448992,0.46290964088162145,0.6994673836180042,1,1,1,3,2,3,1.0,1.0,3,1,3,3,3,3,1,3,3,2
34027,NJ,morris,10,3.0,0.0,G34002700438012,27,43801,2,340270438012,340270438012.0,"Block Group 2, Census Tract 438.01, Morris County, New Jersey",31.7,0.01,1482.0,11.34,76.52,7.76,56.07,100625.0,3.37,1.48,39.0,0.0,11.67,1.86,12.55,60.59,0.36215335,340270438012,340270438012,34,27,1622,1543,625184,0,5,163.794782536568,449.32374440904,4.66231560252649,2.08763328734471,0.213553868344806,0.756512739091631,0.0225286570022193,0.756512739091631,427.905567074165,172.461673504994,5.02041643395189,3.74704252239623,0.0189596157216383,621.6175838390094,0.383241420369303,0.7328497258881579,1,1,2,2,2,3,3,2,1,1,1,1,2,3,2,2,3,1
